two,dx,dy,dz,dr,atom0,atom1,projection,bond,molecule_label0,molecule_label1
393016,0.4578104773679996,-0.3017851695386007,1.9116109948115998,1.9886983977531514,600576,600640,13,True,1.0,1.0
393017,0.3704443307500007,-1.6548430392150806,-0.8518997698995001,1.897753330804149,600576,600641,13,True,1.0,1.0
393050,-0.6757842209409999,-1.5907143011650007,0.7077318202740006,1.8676029103190113,600577,600642,13,True,2.0,2.0
393051,-1.2781295512581003,1.1366775121649972,-0.6779074893320001,1.8398938775248035,600577,600643,13,True,2.0,2.0
394706,-0.08736614661799891,-1.35305786967648,-2.7635107647111,3.078212174126803,600640,600641,13,False,1.0,1.0
394746,-0.6023453303171005,2.727391813329998,-1.3856393096060007,3.1179291680055377,600642,600643,13,False,2.0,2.0
396049,0.42025808526700104,-0.26657109011549807,1.8697502833368,1.934849639211196,600768,600832,13,True,1.0,1.0
396050,0.3607205610689981,-1.6382279908928687,-0.8589168544944004,1.8845817669332825,600768,600833,13,True,1.0,1.0
396083,-0.7345406550917,-1.5826622647929973,0.7246135534049998,1.8892947414737764,600769,600834,13,True,2.0,2.0
396084,-1.2815089784587999,1.1695234007570008,-0.6203851159460001,1.8425330224655592,600769,600835,13,True,2.0,2.0
397741,-0.059537524198002956,-1.3716569007773707,-2.7286671378312004,3.05460500217585,600832,600833,13,False,1.0,1.0
397781,-0.5469683233670999,2.752185665549998,-1.3449986693509999,3.111707201036412,600834,600835,13,False,2.0,2.0
399082,0.37025334923199793,-0.23411544307930043,1.8094162635500997,1.8616886952724756,600960,601024,13,True,1.0,1.0
399083,0.3422027297139998,-1.5972982032963507,-0.8483560461952999,1.8406988454371302,600960,601025,13,True,1.0,1.0
399116,-0.7959298914254997,-1.5602001611829976,0.7240533323470011,1.8952525328047596,600961,601026,13,True,2.0,2.0
399117,-1.3142936042490998,1.1954096911359997,-0.5625124358689995,1.8635429290304077,600961,601027,13,True,2.0,2.0
400786,-0.028050619517998143,-1.3631827602170503,-2.6577723097453996,2.9871069156388956,601024,601025,13,False,1.0,1.0
400826,-0.5183637128236,2.7556098523189974,-1.2865657682160005,3.0850183261878725,601026,601027,13,False,2.0,2.0
402139,0.31990732624399953,-0.21484765400219885,1.7714248876534002,1.8128558531810228,601152,601216,13,True,1.0,1.0
402140,0.32295151824899904,-1.5621035939670378,-0.8313095809142004,1.798760945969145,601152,601217,13,True,1.0,1.0
402173,-0.8508579375785006,-1.5246661405169988,0.7068644551910008,1.8836728558833697,601153,601218,13,True,2.0,2.0
402174,-1.3622622482438,1.208319008817,-0.5030000143789994,1.8891273844090088,601153,601219,13,True,2.0,2.0
403843,0.003044192004999502,-1.347255939964839,-2.6027344685676006,2.9307566512328136,601216,601217,13,False,1.0,1.0
403885,-0.5114043106652995,2.7329851493339987,-1.2098644695700003,3.032245740400195,601218,601219,13,False,2.0,2.0
405196,0.2778698904669987,-0.21586455889919876,1.7887842401013998,1.8230628736969083,601344,601408,13,True,1.0,1.0
405197,0.31067614388899756,-1.564492270485939,-0.8214033735327,1.7941179539937961,601344,601409,13,True,1.0,1.0
405230,-0.8937020998625993,-1.485502967883999,0.6776846987100011,1.8613648384335226,601345,601410,13,True,2.0,2.0
405231,-1.4089452595677994,1.2032606789470002,-0.44195048650500013,1.9048053019877322,601345,601411,13,True,2.0,2.0
406903,0.03280625342199883,-1.3486277115867402,-2.6101876136341,2.9381886142812808,601408,601409,13,False,1.0,1.0
406945,-0.5152431597052001,2.688763646830999,-1.1196351852150013,2.957787756096499,601410,601411,13,False,2.0,2.0
408252,0.24402587105700135,-0.23689503917669796,1.8533014049469,1.8842489174495527,601536,601600,13,True,1.0,1.0
408253,0.3066343273050016,-1.6084185820047807,-0.8204380113348,1.8314348134899756,601536,601601,13,True,1.0,1.0
408286,-0.9230887661814,-1.4568915034169976,0.6435706354809998,1.8408717733270714,601537,601602,13,True,2.0,2.0
408287,-1.4429992478085003,1.182281432181,-0.38256183400100063,1.904308213207637,601537,601603,13,True,2.0,2.0
409953,0.06260845624800027,-1.3715235428280828,-2.6737394162817,3.005641215032802,601600,601601,13,False,1.0,1.0
409996,-0.5199104816271003,2.6391729355979976,-1.0261324694820004,2.8789735215565817,601602,601603,13,False,2.0,2.0
411297,0.21327260614799926,-0.2712881793465982,1.9248825784824,1.9555703571417227,601728,601792,13,True,1.0,1.0
411298,0.3060943339479998,-1.6659594985844706,-0.8169767792819007,1.8805759357400906,601728,601793,13,True,1.0,1.0
411330,-0.9394650415601005,-1.4525241929859973,0.6114124488140007,1.8347332988987466,601729,601794,13,True,2.0,2.0
411331,-1.4612562430013005,1.154677598821003,-0.33053469442699956,1.8915082207458846,601729,601795,13,True,2.0,2.0
412998,0.09282172780000053,-1.3946713192378724,-2.7418593577643007,3.0775829313953746,601792,601793,13,False,1.0,1.0
413041,-0.5217912014412001,2.6072017918070003,-0.9419471432410003,2.820821097085557,601794,601795,13,False,2.0,2.0
414340,0.1827063962210005,-0.30971634549830185,1.9671869628080998,1.999782585315475,601920,601984,13,True,1.0,1.0
414341,0.3033664818140025,-1.70347622756098,-0.7988324842968,1.905779582774826,601920,601985,13,True,1.0,1.0
414373,-0.9411641471431,-1.4784578592849975,0.5837291231169992,1.8472593977901743,601921,601986,13,True,2.0,2.0
414374,-1.4665857244852996,1.1333130651330023,-0.291595206477,1.8762462405840006,601921,601987,13,True,2.0,2.0
416039,0.12066008559300201,-1.3937598820626782,-2.7660194471048998,3.0996756357504855,601984,601985,13,False,1.0,1.0
416082,-0.5254215773421995,2.611770924418,-0.8753243295939992,2.8042125236064406,601986,601987,13,False,2.0,2.0
417369,0.1528259063980002,-0.3432694432968013,1.9652183036763997,2.0008179950891116,602112,602176,13,True,1.0,1.0
417370,0.29667598173299936,-1.7042809515487711,-0.7637608887987,1.8910105486770306,602112,602177,13,True,1.0,1.0
417402,-0.9217957967649992,-1.5286844700139994,0.5588233855500011,1.870525935675089,602113,602178,13,True,2.0,2.0
417403,-1.4643781151088993,1.1279563174230027,-0.26937189780900006,1.8679534087748486,602113,602179,13,True,2.0,2.0
419074,0.14385007533499916,-1.3610115082519698,-2.7289791924750997,3.052928528925994,602176,602177,13,False,1.0,1.0
419116,-0.5425823183439,2.656640787437002,-0.8281952833590012,2.835144312558257,602178,602179,13,False,2.0,2.0
420398,0.12597144687600093,-0.3650776350533995,1.9223441913508994,1.960754363775524,602304,602368,13,True,1.0,1.0
420399,0.28788885268500053,-1.6765107037855884,-0.7215326906252004,1.8477493214851348,602304,602369,13,True,1.0,1.0
420431,-0.8757416251882999,-1.5901237805930002,0.5330715205640004,1.8919784030826663,602305,602370,13,True,2.0,2.0
420432,-1.4585936320690998,1.141118901155,-0.2648875867030007,1.8707787586123228,602305,602371,13,True,2.0,2.0
422102,0.1619174058089996,-1.311433068732189,-2.6438768819761,2.9556993939025507,602368,602369,13,False,1.0,1.0
422144,-0.5828520068807999,2.7312426817480002,-0.7979591072670011,2.90450370724455,602370,602371,13,False,2.0,2.0
423433,0.10502724648999973,-0.3712243848914021,1.8585196513667999,1.8981394998681846,602496,602560,13,True,1.0,1.0
423434,0.28163867586700064,-1.6476754720319917,-0.6891686069642997,1.8080675246530693,602496,602561,13,True,1.0,1.0
423467,-0.8024008483381007,-1.6490197251020007,0.504182787892999,1.9019236206527166,602497,602562,13,True,2.0,2.0
423468,-1.4496214877197007,1.1662163466739983,-0.27677028051400043,1.8809744317996788,602497,602563,13,True,2.0,2.0
425138,0.17661142937700092,-1.2764510871405896,-2.5476882583310996,2.8550366786588106,602560,602561,13,False,1.0,1.0
425180,-0.6472206393816,2.815236071775999,-0.7809530684069994,2.992379720377177,602562,602563,13,False,2.0,2.0
426467,0.0924391276919998,-0.3627752441016021,1.8076790567611996,1.8460374975374945,602688,602752,13,True,1.0,1.0
426468,0.2828908130430001,-1.6466731243407189,-0.6821584099636002,1.8046882519743463,602688,602753,13,True,1.0,1.0
426500,-0.7085665001886001,-1.6952811088399997,0.4723410708970004,1.8971427490928103,602689,602754,13,True,2.0,2.0
426501,-1.4367354649775006,1.191329463831,-0.30239898396200005,1.8907458404601138,602689,602755,13,True,2.0,2.0
428169,0.19045168535100032,-1.2838978802391168,-2.4898374667247998,2.807838353973053,602752,602753,13,False,1.0,1.0
428210,-0.7281689647889005,2.8866105726709996,-0.7747400548590004,3.0761945309327663,602754,602755,13,False,2.0,2.0
429499,0.09036978433400122,-0.34277679915259895,1.8020327985044,1.8365687677959337,602880,602944,13,True,1.0,1.0
429500,0.29185885479299856,-1.6759219295811185,-0.7014612850180999,1.840093432288487,602880,602945,13,True,1.0,1.0
429532,-0.6070746559758993,-1.7250209502840015,0.43925865361500094,1.880740567335814,602881,602946,13,True,2.0,2.0
429533,-1.4218142330200996,1.2046833261469985,-0.3391174277979996,1.8941537053131303,602881,602947,13,True,2.0,2.0
431207,0.20148907045899733,-1.3331451304285196,-2.5034940835225,2.843476113937282,602944,602945,13,False,1.0,1.0
431248,-0.8147395770442003,2.929704276431,-0.7783760814130005,3.1389229123787206,602946,602947,13,False,2.0,2.0
432537,0.10011761388599894,-0.31266140275040044,1.8471292115508993,1.8760775606420754,603072,603136,13,True,1.0,1.0
432538,0.3039938421929982,-1.7085629063468204,-0.7326307357999999,1.8837057243832978,603072,603137,13,True,1.0,1.0
432570,-0.5124549625880999,-1.7406381355419995,0.40734971177699997,1.859667979847237,603073,603138,13,True,2.0,2.0
432571,-1.4101170107232006,1.1985886194370003,-0.3846197164380012,1.8902319933933183,603073,603139,13,True,2.0,2.0
434245,0.20387622830699925,-1.39590150359642,-2.579759947350899,2.9402836445090377,603136,603137,13,False,1.0,1.0
434287,-0.8976620481351008,2.939226754979,-0.7919694282150012,3.173651941387663,603138,603139,13,False,2.0,2.0
435584,0.12202694958100224,-0.27141607124520206,1.9147811289130994,1.9377677961499795,603264,603328,13,True,1.0,1.0
435585,0.3145890240960014,-1.7153502520775632,-0.7588785471645005,1.9019172933465684,603264,603329,13,True,1.0,1.0
435617,-0.43770750543659975,-1.7501979055379984,0.378960590298,1.8434727277245346,603265,603330,13,True,2.0,2.0
435618,-1.4090214831217995,1.1707155405159995,-0.4373683510539994,1.8834031674625906,603265,603331,13,True,2.0,2.0
437292,0.19256207451499918,-1.4439341808323611,-2.6736596760776,3.044746645387908,603328,603329,13,False,1.0,1.0
437334,-0.9713139776851998,2.920913446053998,-0.8163289413519994,3.184584610757667,603330,603331,13,False,2.0,2.0
438630,0.1557460580609984,-0.2197294362814013,1.9695171528157998,1.9878469948679995,603456,603520,13,True,1.0,1.0
438631,0.3217785553790016,-1.686021105093399,-0.7710902415307004,1.8816983727755194,603456,603521,13,True,1.0,1.0
438663,-0.39081941779249973,-1.7623030682389995,0.3554561613439997,1.839782868787964,603457,603522,13,True,2.0,2.0
438664,-1.42374550246,1.122920415119001,-0.49578173031900086,1.8798406950016298,603457,603523,13,True,2.0,2.0
440335,0.16603249731800318,-1.4662916688119978,-2.7406073943465,3.112636653729413,603520,603521,13,False,1.0,1.0
440378,-1.0329260846675004,2.8852234833580006,-0.8512378916630006,3.180574915563203,603522,603523,13,False,2.0,2.0
441674,0.20010967675399982,-0.1624547398833016,1.9879307634762,2.0045708133204494,603648,603712,13,True,1.0,1.0
441675,0.3281714488300018,-1.6346126837605013,-0.7711014663075,1.8369138785145775,603648,603713,13,True,1.0,1.0
441707,-0.37366047829239957,-1.7806360077230003,0.33728876840000055,1.8504189953430004,603649,603714,13,True,2.0,2.0
441708,-1.4538146537448995,1.0584172146609987,-0.557230967780999,1.8826392111045327,603649,603715,13,True,2.0,2.0
443375,0.128061772076002,-1.4721579438771997,-2.7590322297837,3.129841477483038,603712,603713,13,False,1.0,1.0
443418,-1.0801541754525,2.839053222383999,-0.8945197361809996,3.1665630896436854,603714,603715,13,False,2.0,2.0
444710,0.2529990531649986,-0.10696716425709951,1.9625306117829995,1.9816601366826112,603840,603904,13,True,1.0,1.0
444711,0.34018161594699947,-1.5922306564976587,-0.7691350237565002,1.800691722668872,603840,603905,13,True,1.0,1.0
444743,-0.3824067479054998,-1.800706700008,0.3239613764589997,1.8691523516649389,603841,603906,13,True,2.0,2.0
444744,-1.4917665111796001,0.9812195072720016,-0.6172622709090003,1.8892251735607912,603841,603907,13,True,2.0,2.0
446413,0.08718256278200087,-1.4852634922405592,-2.7316656355394997,3.1105635478194746,603904,603905,13,False,1.0,1.0
446456,-1.1093597632741004,2.7819262072800015,-0.941223647368,3.13937803736466,603906,603907,13,False,2.0,2.0
447749,0.3119270091529991,-0.06044552210279974,1.9010529926290998,1.9274217496348514,604032,604096,13,True,1.0,1.0
447750,0.3643619853939981,-1.5867338310151702,-0.7745500844472,1.8028898303017573,604032,604097,13,True,1.0,1.0
447783,-0.4091900860458004,-1.8144230048690027,0.31564664525400055,1.8865842604495924,604033,604098,13,True,2.0,2.0
447784,-1.5259010923471,0.8961170609749978,-0.6701641887019996,1.8922261943053083,604033,604099,13,True,2.0,2.0
449451,0.05243497624099902,-1.5262883089123704,-2.6756030770762997,3.080772184812785,604096,604097,13,False,1.0,1.0
449494,-1.1167110063012995,2.7105400658440004,-0.9858108339560001,3.092877934947495,604098,604099,13,False,2.0,2.0
450788,0.3761499947769984,-0.02701972449790091,1.8265627246704996,1.8650872020467026,604224,604288,13,True,1.0,1.0
450789,0.4017439685689972,-1.6164692301662313,-0.7836166147415007,1.840767771136464,604224,604289,13,True,1.0,1.0
450822,-0.44432216782119927,-1.8148817983920011,0.31314637525099975,1.8945392007780557,604225,604290,13,True,2.0,2.0
450823,-1.5460051107214996,0.8107482414989988,-0.7112362155690004,1.8850202831289717,604225,604291,13,True,2.0,2.0
452486,0.025593973791998792,-1.5894495056683304,-2.6101793394120003,3.0561480602969864,604288,604289,13,False,1.0,1.0
452529,-1.1016829429003003,2.625630039891,-1.0243825908200002,3.026053222504617,604290,604291,13,False,2.0,2.0
453812,0.4480667299640011,-0.0062292594463002615,1.7743614245161998,1.8300713272943874,604416,604480,13,True,1.0,1.0
453813,0.4469545758920006,-1.6533534533242111,-0.7808629715182,1.8823105521720176,604416,604481,13,True,1.0,1.0
453846,-0.47842277112840037,-1.8003535877349996,0.3180854899310006,1.8897988696443617,604417,604482,13,True,2.0,2.0
453847,-1.5491000238827999,0.7357335340150009,-0.7393523890909997,1.8675268866397783,604417,604483,13,True,2.0,2.0
455514,-0.001112154072000493,-1.6471241938779109,-2.5552243960344,3.040097212431537,604480,604481,13,False,1.0,1.0
455557,-1.0706772527543995,2.5360871217500005,-1.0574378790220003,2.948942613321334,604482,604483,13,False,2.0,2.0
456841,0.5297365927400008,0.004882383456401129,1.7685676131830999,1.8462058654863405,604608,604672,13,True,1.0,1.0
456842,0.49298485353800103,-1.6703273726053602,-0.7550708413056002,1.8981990340537416,604608,604673,13,True,1.0,1.0
456875,-0.5043230699642001,-1.7758590422730016,0.332070802174,1.8757100294494835,604609,604674,13,True,2.0,2.0
456876,-1.5406771920099,0.6831550008149989,-0.7579306308599989,1.8479301410805247,604609,604675,13,True,2.0,2.0
458544,-0.03675173920199981,-1.6752097560617614,-2.5236384544887,3.029262198310505,604672,604673,13,False,1.0,1.0
458587,-1.0363541220457,2.4590140430880005,-1.0900014330339989,2.8825133225019584,604674,604675,13,False,2.0,2.0
459865,0.6142067365220001,0.010529343391802115,1.8002090359077005,1.9021338951885065,604800,604864,13,True,1.0,1.0
459866,0.5352217731470006,-1.6584413494985384,-0.7075079717547998,1.8808130120439255,604800,604865,13,True,1.0,1.0
459899,-0.5184921058018999,-1.7508881847759987,0.35627503869199906,1.860477197538864,604801,604866,13,True,2.0,2.0
459900,-1.5304330320005999,0.6631365896370021,-0.7729672602260003,1.8383290748218155,604801,604867,13,True,2.0,2.0
461568,-0.0789849633749995,-1.6689706928903405,-2.5077170076625004,3.013361310677161,604864,604865,13,False,1.0,1.0
461611,-1.0119409261987,2.414024774413001,-1.1292422989179993,2.850741696341714,604866,604867,13,False,2.0,2.0
462900,0.6863027488930022,0.013768948586101004,1.8390983992498002,1.9630292838382304,604992,605056,13,True,1.0,1.0
462901,0.572896091034,-1.6286222559854089,-0.6508678770380003,1.845060805819958,604992,605057,13,True,1.0,1.0
462933,-0.5209537683544001,-1.7359334676210025,0.39093980044,1.854101334969962,604993,605058,13,True,2.0,2.0
462934,-1.5240945469352,0.6793711354339997,-0.7878157557189986,1.845281277371445,604993,605059,13,True,2.0,2.0
464599,-0.11340665785900228,-1.6423912045715099,-2.4899662762878005,2.9850028468916308,605056,605057,13,False,1.0,1.0
464642,-1.0031407785808,2.4153046030550023,-1.1787555561589986,2.8687022167464655,605058,605059,13,False,2.0,2.0
465935,0.7309167692070027,0.017409657820000035,1.8595185099344995,1.9980869621921948,605184,605248,13,True,1.0,1.0
465936,0.6099504325130027,-1.6044487795575009,-0.6017936248067999,1.818914781732355,605184,605249,13,True,1.0,1.0
465967,-0.5138904394923003,-1.7354056615349975,0.4338409786059998,1.8611647397818183,605185,605250,13,True,2.0,2.0
465968,-1.5177609817856004,0.726604991647001,-0.7999351884780008,1.863182631274364,605185,605251,13,True,2.0,2.0
467641,-0.12096633669399992,-1.621858437377501,-2.4613121347412994,2.9501042473327153,605248,605249,13,False,1.0,1.0
467684,-1.0038705422933,2.4620106531819985,-1.2337761670840006,2.931118583839689,605250,605251,13,False,2.0,2.0
468980,0.7400206760279993,0.02366661917999835,1.8499583888390996,1.992620573578549,605376,605440,13,True,1.0,1.0
468981,0.6504551722420011,-1.6047550323027018,-0.5723149358680004,1.8236981742094305,605376,605441,13,True,1.0,1.0
469012,-0.5004193984861001,-1.7453420134919995,0.4796754531079994,1.8779581621420274,605377,605442,13,True,2.0,2.0
469013,-1.5026109972277997,0.7935798202050002,-0.8027051554390017,1.879346776567559,605377,605443,13,True,2.0,2.0
470689,-0.08956550378599815,-1.6284216514827001,-2.4222733247071,2.920134776696732,605440,605441,13,False,1.0,1.0
470732,-1.0021915987416996,2.5389218336969996,-1.282380608547001,3.015793776667953,605442,605443,13,False,2.0,2.0
472032,0.7139549799640008,0.03465709166240316,1.8125356362182004,1.9483886316592,605568,605632,13,True,1.0,1.0
472033,0.6920485900070013,-1.6258770274451884,-0.5630754103179001,1.8545784634275662,605568,605633,13,True,1.0,1.0
472065,-0.4844947741159995,-1.756311802648998,0.5210181767549997,1.8949475651793086,605569,605634,13,True,2.0,2.0
472066,-1.4732558171659997,0.8671834990550025,-0.7905600282399998,1.8834742053178122,605569,605635,13,True,2.0,2.0
473750,-0.02190638995699956,-1.6605341191075915,-2.3756110465361004,2.898513635480385,605632,605633,13,False,1.0,1.0
473793,-0.9887610430500002,2.6234953017040006,-1.3115782049949996,3.0952565945546735,605634,605635,13,False,2.0,2.0
475088,0.6620106840609985,0.05226196399799932,1.7633485728917,1.8842472364875673,605760,605824,13,True,1.0,1.0
475089,0.7267343116319971,-1.6471379415274612,-0.5657000672233004,1.887120219853256,605760,605825,13,True,1.0,1.0
475121,-0.4709245825331996,-1.7597251183899978,0.5502224999349998,1.9029312268606768,605761,605826,13,True,2.0,2.0
475122,-1.4327154071913002,0.9374682190190029,-0.7626943432550011,1.874359293440607,605761,605827,13,True,2.0,2.0
476803,0.06472362757099859,-1.6993999055254605,-2.3290486401150003,2.8838544961366246,605824,605825,13,False,1.0,1.0
476846,-0.9617908246581006,2.6971933374090007,-1.312916843190001,3.150181602208357,605826,605827,13,False,2.0,2.0
478146,0.6003718007629999,0.07669510448760164,1.7329024853790997,1.8355597135579196,605952,606016,13,True,1.0,1.0
478147,0.7469858288379996,-1.648377901999158,-0.5698266214977998,1.8973244094913067,605952,606017,13,True,1.0,1.0
478179,-0.4650257496113994,-1.7510644926760008,0.5620299928280001,1.8969326604153733,605953,606018,13,True,2.0,2.0
478180,-1.3919704074701,0.9990967106379998,-0.7231534851300001,1.8597652581806696,605953,606019,13,True,2.0,2.0
479863,0.14661402807499968,-1.7250730064867597,-2.3027291068768996,2.8809605847001323,606016,606017,13,False,1.0,1.0
479907,-0.9269446578587006,2.7501612033140006,-1.2851834779580003,3.174005295358298,606018,606019,13,False,2.0,2.0
481199,0.5439347188559971,0.10624632285179914,1.7494669814685997,1.8351533937917384,606144,606208,13,True,1.0,1.0
481200,0.751784214917997,-1.6232534845390418,-0.5679183808217001,1.8768757732314498,606144,606209,13,True,1.0,1.0
481232,-0.4717394141225997,-1.7319821965870013,0.5544030198100014,1.8787397671060024,606145,606210,13,True,2.0,2.0
481233,-1.3643398776762998,1.0502417600709997,-0.6787044782839988,1.850694687207365,606145,606211,13,True,2.0,2.0
482904,0.20784949606199987,-1.729499807390841,-2.3173853622903,2.899076734778769,606208,606209,13,False,1.0,1.0
482949,-0.8926004635537002,2.782223956658001,-1.2331074980940002,3.1714444397456543,606210,606211,13,False,2.0,2.0
484241,0.4976923751240001,0.13508396362420072,1.8120099934982,1.883965390877003,606336,606400,13,True,1.0,1.0
484242,0.747438399911001,-1.5834514140198088,-0.5590709716436999,1.8380813076568403,606336,606401,13,True,1.0,1.0
484274,-0.49498138956170035,-1.7102727109900009,0.5293417244559997,1.8574827006514947,606337,606402,13,True,2.0,2.0
484275,-1.3591249363559,1.0895298071739994,-0.6344831335599999,1.8538782700374796,606337,606403,13,True,2.0,2.0
485956,0.24974602478700092,-1.7185353776440095,-2.3710809651419,2.9390069520790845,606400,606401,13,False,1.0,1.0
486001,-0.8641435467941996,2.7998025181640003,-1.1638248580159996,3.1527966173414197,606402,606403,13,False,2.0,2.0
487290,0.4587898632520009,0.1538388632246992,1.8884882843836994,1.9494980212135498,606528,606592,13,True,1.0,1.0
487291,0.7457929970910016,-1.552401237396019,-0.5477743508841009,1.8072668690221616,606528,606593,13,True,1.0,1.0
487323,-0.5364949517805,-1.6967248641060024,0.491214683042001,1.8460752862756022,606529,606594,13,True,2.0,2.0
487324,-1.3766543877697002,1.1133056626539997,-0.592677832823,1.8670548506626143,606529,606595,13,True,2.0,2.0
489000,0.28700313383900067,-1.7062401006207182,-2.4362626352678003,2.988143521954997,606592,606593,13,False,1.0,1.0
489045,-0.8401594359892002,2.810030526760002,-1.083892515865001,3.1268134618414556,606594,606595,13,False,2.0,2.0
490333,0.42444281060900124,0.1536096921550012,1.9426390690546995,1.9943906812907377,606720,606784,13,True,1.0,1.0
490334,0.757293275856,-1.5506966198299281,-0.5384837950757007,1.807793658017365,606720,606785,13,True,1.0,1.0
490366,-0.5939902833710002,-1.6987531477580013,0.44410855801999993,1.8535962680863065,606721,606786,13,True,2.0,2.0
490367,-1.4092949019988001,1.1167775780360003,-0.5533462523139985,1.8813549251945285,606721,606787,13,True,2.0,2.0
492042,0.3328504652469988,-1.7043063119849293,-2.4811228641304,3.0284352567287045,606784,606785,13,False,1.0,1.0
492087,-0.8153046186277999,2.8155307257940017,-0.9974548103339984,3.0962640371428845,606786,606787,13,False,2.0,2.0
493379,0.39510759431600206,0.13111668419560019,1.9534726555709003,1.997337480753779,606912,606976,13,True,1.0,1.0
493380,0.7818393403450017,-1.5766877199215799,-0.5288965077930001,1.8376475277425344,606912,606977,13,True,1.0,1.0
493412,-0.6592285804647,-1.7132091529859999,0.39001925312500063,1.8766413991449442,606913,606978,13,True,2.0,2.0
493413,-1.4464156481266999,1.0986481731389972,-0.5169365710119997,1.8884833740165894,606913,606979,13,True,2.0,2.0
495088,0.3867317460289996,-1.70780440411718,-2.4823691633639005,3.0378140149338746,606976,606977,13,False,1.0,1.0
495134,-0.7871870676619999,2.811857326124997,-0.9069558241370004,3.057576486191824,606978,606979,13,False,2.0,2.0
496424,0.37106072035700066,0.0903742868089985,1.9176345979227998,1.955294356627316,607104,607168,13,True,1.0,1.0
496425,0.8093706988200005,-1.6088414486620906,-0.5117501968172995,1.872255324197011,607104,607169,13,True,1.0,1.0
496456,-0.7190832420283,-1.7300246664309995,0.33025203862399977,1.9024017620999327,607105,607170,13,True,2.0,2.0
496457,-1.4791160817978,1.0633148073089984,-0.4851017283119994,1.8851383104925585,607105,607171,13,True,2.0,2.0
498126,0.4383099784629998,-1.699215735471089,-2.4293847947400993,2.9968917621107347,607168,607169,13,False,1.0,1.0
498171,-0.7600328397695,2.793339473739998,-0.8153537669359991,3.0075234160915296,607170,607171,13,False,2.0,2.0
499473,0.3532946622399997,0.040883380179799644,1.8524836519340004,1.8863149922070102,607296,607360,13,True,1.0,1.0
499474,0.8290704389200023,-1.62588441187874,-0.48301554213569986,1.8878988128143748,607296,607361,13,True,1.0,1.0
499505,-0.7599223164345004,-1.739219920801002,0.267382533628,1.916731926800289,607297,607362,13,True,2.0,2.0
499506,-1.5031275649799003,1.0203615384169993,-0.4606928779779995,1.8742379980948956,607297,607363,13,True,2.0,2.0
501178,0.4757757766800026,-1.6667677920585398,-2.3354991940697003,2.908441841918002,607360,607361,13,False,1.0,1.0
501223,-0.7432052485453999,2.7595814592180012,-0.7280754116059995,2.949192716068319,607362,607363,13,False,2.0,2.0
502528,0.34409159982499915,-0.005668688128402266,1.7970565742586002,1.8297113144376849,607488,607552,13,True,1.0,1.0
502529,0.8362275724260009,-1.6199394573168107,-0.4459542186081995,1.8767939586837483,607488,607553,13,True,1.0,1.0
502560,-0.771924974289,-1.7369805462800016,0.20556337654400103,1.9118645051003005,607489,607554,13,True,2.0,2.0
502561,-1.5195815024531996,0.9819441010869987,-0.44650440469999886,1.8635204167580182,607489,607555,13,True,2.0,2.0
504230,0.4921359726010017,-1.6142707691884084,-2.2430107928667997,2.8069850994796925,607552,607553,13,False,1.0,1.0
504273,-0.7476565281641996,2.7189246473670003,-0.6520677812439999,2.8942587848191437,607554,607555,13,False,2.0,2.0
505584,0.3457677200740008,-0.03946806662819924,1.7922765519269,1.8257514297175064,607680,607744,13,True,1.0,1.0
505585,0.8340383750370002,-1.59943022321632,-0.4107671584757,1.8500072184870977,607680,607745,13,True,1.0,1.0
505616,-0.7524670840264998,-1.7272141977699995,0.14921424612999878,1.8899048888157708,607681,607746,13,True,2.0,2.0
505617,-1.5316765303261999,0.9578785146979989,-0.44471730526599984,1.8604670714837184,607681,607747,13,True,2.0,2.0
507290,0.4882706549629994,-1.5599621565881208,-2.2030437104026,2.7432265222597843,607744,607745,13,False,1.0,1.0
507331,-0.7792094462997001,2.6850927124679984,-0.5939315513959986,2.858259072144283,607746,607747,13,False,2.0,2.0
508634,0.3562263878920007,-0.05489993524150094,1.8449152428616005,1.8797934715449942,607872,607936,13,True,1.0,1.0
508635,0.8305588862850009,-1.582289485156732,-0.3902286405731994,1.8291381769423938,607872,607937,13,True,1.0,1.0
508665,-0.7062365483608,-1.7206610371020012,0.10198655967399972,1.8627521910323042,607873,607938,13,True,2.0,2.0
508666,-1.5406537897944999,0.9517765660880002,-0.4555922173749991,1.8673663272896106,607873,607939,13,True,2.0,2.0
510335,0.4743324983930002,-1.527389549915231,-2.2351438834348,2.7484137854184176,607936,607937,13,False,1.0,1.0
510376,-0.8344172414336999,2.6724376031900015,-0.5575787770489988,2.854657416987405,607938,607939,13,False,2.0,2.0
511679,0.3685292457670002,-0.04999017415959983,1.9199481666395002,1.955636414336898,608064,608128,13,True,1.0,1.0
511680,0.8325146559509982,-1.5823937580506104,-0.3931187244710994,1.8307356415988976,608064,608129,13,True,1.0,1.0
511710,-0.6432927621584996,-1.7302695097579992,0.06617395721800001,1.847170037342959,608065,608130,13,True,2.0,2.0
511711,-1.5436381535350998,0.9594120729460016,-0.47729064947099964,1.8791212411220957,608065,608131,13,True,2.0,2.0
513378,0.46398541018399797,-1.5324035838910106,-2.3130668911105996,2.8131515507589846,608128,608129,13,False,1.0,1.0
513418,-0.9003453913766002,2.689681582704001,-0.5434646066889997,2.8879685972727978,608130,608131,13,False,2.0,2.0
514713,0.37633093380399885,-0.026795963233197995,1.9745124886411993,2.0102344547797024,608256,608320,13,True,1.0,1.0
